time,userID,longitude,latitude,average,standard,amount
2019/10/16 08:59,rice102-15-photos-test,24.04151078,120.6924193,3.58,0.97,15
2019/10/16 09:00,rice102-15-photos-test,24.04151078,120.6924193,0.52,0.5,15
2019/10/16 09:01,rice102-5-photos-retest,24.04151078,120.6924193,3.02,0.8,5
2019/10/16 09:01,rice102-5-photos-retest,24.04151078,120.6924193,4.69,1.23,5
2019/10/16 09:01,rice102-5-photos-retest,24.04151078,120.6924193,1.62,0.85,5
2019/10/16 09:02,rice102-5-photos-retest,24.04151078,120.6924193,1.32,0.62,5
2019/10/16 09:02,rice102-5-photos-retest,24.04151078,120.6924193,1.1,0.69,5
2019/10/16 09:03,rice102-1081015-3-1-15,24.02843728,120.6890062,0,0,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,2.01,0.77,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.02847908,120.6905671,0,0,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,1.47,0.84,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,0.51,0.5,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,2.09,0.75,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,3.04,1.05,15
2019/10/16 09:03,rice102-1081015-3-1-15,24.04151078,120.6924193,0.7,0.46,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.02850028,120.6894834,2.9,0.86,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.04151078,120.6924193,3.35,1.03,15
2019/10/16 09:04,rice102-1081015-3-16-30,24.04151078,120.6924193,2.19,1.01,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.04151078,120.6924193,1.7,0.85,15
2019/10/16 09:04,rice102-1081015-3-16-30,24.04151078,120.6924193,3.31,1.01,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.04151078,120.6924193,1.95,1,15
2019/10/16 09:04,rice102-1081015-3-16-30,24.02850028,120.6894834,1.86,0.83,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.04151078,120.6924193,3.01,0.8,15
2019/10/16 09:04,rice102-1081015-31-38,24.04151078,120.6924193,1.15,0.68,9
2019/10/16 09:04,rice102-1081015-3-16-30,24.02847908,120.6905671,2.93,0.83,15
2019/10/16 09:04,rice102-1081015-3-1-15,24.04151078,120.6924193,3.94,1.14,15
2019/10/16 09:05,rice102-1081015-31-38,24.02850028,120.6894834,3.83,1.15,9
2019/10/16 09:05,rice102-1081015-3-16-30,24.04151078,120.6924193,2.69,0.89,15
2019/10/16 09:05,rice102-1081015-3-1-15,24.04151078,120.6924193,0.5,0.5,15
2019/10/16 09:05,rice102-1081015-31-38,24.02850028,120.6894834,0.79,0.41,9
2019/10/16 09:05,rice102-1081015-3-16-30,24.04151078,120.6924193,1.21,0.67,15
2019/10/16 09:05,rice102-1081015-31-38,24.02850028,120.6894834,1.51,0.57,9
2019/10/16 09:05,rice102-1081015-3-16-30,24.04151078,120.6924193,0.48,0.5,15
2019/10/16 09:05,rice102-1081015-31-38,24.02850028,120.6894834,2.47,0.91,9
2019/10/16 09:05,rice102-1081015-3-16-30,24.04151078,120.6924193,1.02,0.68,15
2019/10/16 09:05,rice102-1081015-31-38,24.02850028,120.6894834,1.1,0.7,9
2019/10/16 09:05,rice102-1081015-3-16-30,24.04151078,120.6924193,3.96,1.26,15
2019/10/16 09:06,rice102-1081015-31-38,24.02850028,120.6894834,0,0,9
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,3.19,1.05,15
2019/10/16 09:06,rice102-1081015-31-38,24.02863119,120.6918178,4.06,0.85,9
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,1.91,0.84,15
2019/10/16 09:06,rice102-1081015-31-38,24.02886178,120.6912503,3.32,0.74,9
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,1.28,0.67,15
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,3.08,1.05,15
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,1,0.7,15
2019/10/16 09:06,rice102-1081015-3-16-30,24.04151078,120.6924193,1.21,0.69,15
2019/10/16 09:20,,,,2.61,1.12,1
2019/10/16 09:30,,24.04151078,120.6924193,1.2,0.69,1
2019/10/16 11:04,862ba96ca7595beb,24.03160678,120.690242,0.98,0.7,1
2019/10/16 11:11,862ba96ca7595beb,,,1.31,0.63,1
2019/10/16 11:11,862ba96ca7595beb,,,3.17,0.78,1
2019/10/16 11:12,862ba96ca7595beb,24.03173336,120.6902299,4.73,0.9,1
2019/10/16 11:12,862ba96ca7595beb,24.03172764,120.6902264,3.2,0.75,1
2019/10/16 13:12,862ba96ca7595beb,,,3.99,1.1,1
2019/10/17 10:40,rice102-1081017-1-1-15,24.04151078,120.6924193,1.71,0.84,15
2019/10/17 10:40,rice102-1081017-1-1-15,24.03019947,120.6892546,3.5,0.98,15
2019/10/17 10:40,rice102-1081017-1-1-15,24.03019947,120.6892546,1.51,0.87,15
2019/10/17 10:40,rice102-1081017-1-1-15,24.0408425,120.6924193,2.58,0.92,15
2019/10/17 10:40,rice102-1081017-1-1-15,24.0408425,120.6924193,3.98,1.1,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,1.14,0.7,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,0.98,0.7,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,0.98,0.7,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,5.04,1.14,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,0,0,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,1.43,0.57,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,3.23,1.04,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,1.86,0.82,15
2019/10/17 10:41,rice102-1081017-1-1-15,24.0408425,120.6924193,2.52,0.93,15
2019/10/17 10:42,rice102-1081017-1-1-15,24.0408425,120.6924193,2.87,0.84,15
2019/10/17 10:47,rice102-1081017-1-16-30,24.0408425,120.6924193,5.03,1.13,15
2019/10/17 10:47,rice102-1081017-1-16-30,24.0408425,120.6924193,2.79,0.86,15
2019/10/17 10:47,rice102-1081017-1-16-30,24.0408425,120.6924193,4.22,1.25,15
2019/10/17 10:47,rice102-1081017-1-16-30,24.0408425,120.6924193,3.57,0.94,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,0,0,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.02859758,120.6917392,1.07,0.7,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,2.38,0.96,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,2.11,0.74,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,2.17,1.02,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,0.89,0.31,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,3.91,1.07,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.0408425,120.6924193,2.62,0.89,15
2019/10/17 10:48,rice102-1081017-1-16-30,24.02843728,120.6890062,0,0,15
2019/10/17 10:49,rice102-1081017-1-16-30,24.0408425,120.6924193,4.33,1.06,15
2019/10/17 10:49,rice102-1081017-1-16-30,24.0408425,120.6924193,1.4,0.56,15
2019/10/17 10:51,rice102-1081017-1-31-32,24.0408425,120.6924193,0.7,0.46,2
2019/10/17 10:52,rice102-1081017-1-31-32,24.0408425,120.6924193,1.88,0.76,2
2019/10/17 10:56,rice102-1081017-3-1-15,24.02873258,120.6940961,2.48,0.96,15
2019/10/17 10:56,rice102-1081017-3-1-15,24.0408425,120.6924193,1.4,0.66,15
2019/10/17 10:56,rice102-1081017-3-1-15,24.0408425,120.6924193,3.84,1.14,15
2019/10/17 10:56,rice102-1081017-3-1-15,24.0408425,120.6924193,2.5,0.93,15
2019/10/17 10:56,rice102-1081017-3-1-15,24.0408425,120.6924193,1.14,0.69,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.03202408,120.6884664,3.89,1.09,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.03202408,120.6884664,1.57,0.89,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.03202408,120.6884664,4.69,1.17,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.02862239,120.6883892,0.49,0.5,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.02862239,120.6883892,3.29,1,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.04143139,120.6927786,2.29,0.74,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.04143139,120.6927786,1.79,0.87,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.04143139,120.6927786,3.63,0.92,15
2019/10/17 10:57,rice102-1081017-3-1-15,24.04143139,120.6927786,0.72,0.45,15
2019/10/17 10:58,rice102-1081017-3-1-15,24.04143139,120.6927786,2.67,0.89,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.04143139,120.6927786,2.8,0.88,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.04143139,120.6927786,1.66,0.84,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,0.5,0.5,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,2.27,0.98,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,3.28,1.21,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,1.85,0.83,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,2.81,0.87,15
2019/10/17 11:02,rice102-1081017-3-16-30,24.03202408,120.6884664,1.77,0.86,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,1.29,0.67,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,4.13,1.11,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,1.38,0.64,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,2.7,0.91,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,0.5,0.5,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,1.09,0.71,15
2019/10/17 11:03,rice102-1081017-3-16-30,24.03202408,120.6884664,1.86,0.81,15
2019/10/17 11:08,rice102-1081017-3-31-34,24.04143139,120.6927786,5.52,1.42,4
2019/10/17 11:08,rice102-1081017-3-31-34,24.04143139,120.6927786,1.79,0.84,4
2019/10/17 11:08,rice102-1081017-3-31-34,24.04143139,120.6927786,1.52,0.61,4
2019/10/17 11:09,rice102-1081017-3-31-34,24.03202408,120.6884664,0.48,0.5,4
2019/10/17 14:08,rice102-7bph,24.0408425,120.6924193,3.61,0.94,1
2019/10/17 16:44,862ba96ca7595beb,,,5.4,1.05,1
2019/10/20 21:55,8acd985bb0c31b94,,,0,0,1
2019/10/20 22:12,8acd985bb0c31b94,25.11444444,121.5313889,0,0,1
2019/10/20 22:12,8acd985bb0c31b94,25.11444444,121.5313889,0,0,1
2019/10/21 10:04,123,,,0.53,0.5,1
2019/10/21 10:03,rice102-1081021-1-1-15,24.03157456,120.6902796,1.02,0.69,15
2019/10/21 10:05,rice102-1081021-1-1-15,24.03155317,120.6902953,3.41,0.98,15
2019/10/21 10:06,rice102-1081021-1-1-15,24.03155014,120.6902912,2.5,0.93,15
2019/10/21 10:08,rice102-1081021-1-1-15,24.03156719,120.6902886,0.49,0.5,15
2019/10/21 10:09,rice102-1081021-1-1-15,24.031566,120.690288,1.62,0.87,15
2019/10/21 10:11,rice102-1081021-1-1-15,24.03156475,120.690288,2.11,0.78,15
2019/10/21 10:12,rice102-1081021-1-1-15,24.03156825,120.6902865,1.88,0.84,15
2019/10/21 10:13,rice102-1081021-1-1-15,24.0315685,120.6902865,0.99,0.7,15
2019/10/21 10:27,rice102-1081021-1-1-15,24.03157456,120.6902796,1.04,0.73,15
2019/10/21 10:28,rice102-1081021-1-1-15,24.03155317,120.6902953,3.36,1,15
2019/10/21 10:30,rice102-1081021-1-1-15,24.03155014,120.6902912,2.51,0.91,15
2019/10/21 10:31,rice102-1081021-1-1-15,24.03156719,120.6902886,0.46,0.5,15
2019/10/21 10:32,rice102,24.03158169,120.6902734,1.61,0.86,1
2019/10/21 10:33,rice102-1081021-1-1-15,24.031566,120.690288,1.64,0.84,15
2019/10/21 10:35,rice102-1081021-1-1-15,24.03156475,120.690288,2.1,0.79,15
2019/10/21 10:37,rice102-1081021-1-1-15,24.03156825,120.6902865,1.91,0.82,15
2019/10/21 10:38,rice102-1081021-1-1-15,24.0315685,120.6902865,1.01,0.72,15
2019/10/21 10:39,rice102-1081021-1-1-15,24.03156906,120.6902866,2.13,0.78,15
2019/10/21 10:41,rice102-1081021-1-1-15,24.03156906,120.6902866,0.8,0.4,15
2019/10/21 10:42,rice102-1081021-1-1-15,24.03156914,120.6902865,3.9,1.11,15
2019/10/21 10:43,rice102-1081021-1-1-15,24.03156914,120.6902865,2.39,0.93,15
2019/10/21 10:45,rice102-1081021-1-1-15,24.03156919,120.6902866,0.53,0.5,15
2019/10/21 10:46,rice102-1081021-1-1-15,24.03158169,120.6902734,1.62,0.87,15
2019/10/21 10:47,rice102-1081021-1-1-15,24.03158108,120.6902739,2.99,0.83,15
2019/10/21 10:57,rice102-1081021-1-16-30,24.03158167,120.6902741,8.01,1.69,15
2019/10/21 10:58,rice102-1081021-1-16-30,24.03158133,120.6902744,1.38,0.66,15
2019/10/21 11:00,rice102-1081021-1-16-30,24.03158139,120.6902753,2.64,0.87,15
2019/10/21 11:01,rice102-1081021-1-16-30,24.03158128,120.6902756,1.08,0.7,15
2019/10/21 11:02,rice102-1081021-1-16-30,24.03158128,120.6902756,1.31,0.61,15
2019/10/21 11:04,rice102-1081021-1-16-30,24.03158128,120.6902757,1.44,0.58,15
2019/10/21 11:05,rice102-1081021-1-16-30,24.03158131,120.6902757,2.13,0.99,15
2019/10/21 11:06,rice102-1081021-1-16-30,24.03158136,120.6902756,4.08,1.1,15
2019/10/21 11:08,rice102-1081021-1-16-30,24.03158142,120.690275,0.81,0.39,15
2019/10/21 11:09,rice102-1081021-1-16-30,24.03158131,120.690275,1.74,0.86,15
2019/10/21 11:10,rice102-1081021-1-16-30,24.03158122,120.6902751,3.89,1.15,15
2019/10/21 11:12,rice102-1081021-1-16-30,24.03158119,120.6902751,3.18,1.01,15
2019/10/21 11:13,rice102-1081021-1-16-30,24.03158128,120.6902753,2.41,0.96,15
2019/10/21 11:14,rice102-1081021-1-16-30,24.03158139,120.6902754,0.81,0.39,15
2019/10/21 11:16,rice102-1081021-1-16-30,24.03158144,120.6902754,0.89,0.32,15
2019/10/21 11:23,rice102-1081021-1-31-34,24.03158144,120.6902756,2.99,1.1,4
2019/10/21 11:24,rice102-1021-1~7,24.03157456,120.6902796,0.94,0.72,9
2019/10/21 11:24,rice102-1081021-1-31-34,24.03158139,120.6902756,0.51,0.5,4
2019/10/21 11:27,rice102-1021-1~7,24.0315885,120.6902995,1.07,0.69,9
2019/10/21 11:27,rice102-1081021-1-31-34,24.03158131,120.6902756,5.4,1.08,4
2019/10/21 11:29,rice102-1021-1~7,24.03168203,120.6902394,4.33,1.29,9
2019/10/21 11:30,rice102-1081021-1-31-34,24.03158128,120.6902757,0.61,0.49,4
2019/10/21 11:32,rice102-1021-1~7,24.03165839,120.6902198,5,1.32,9
2019/10/21 11:34,rice102-1021-1~7,24.03172472,120.6902375,2.01,0.8,9
2019/10/21 11:35,rice102-1021-1~7,24.03179328,120.6902185,2.72,0.93,9
2019/10/21 11:36,rice102-1021-1~7,24.031794,120.6902194,6.21,1.36,9
2019/10/21 11:38,rice102-1021-1~7,24.031794,120.6902195,3.48,1.2,9
2019/10/21 11:39,rice102-1081021-2-1-15,24.03158517,120.690295,1.53,0.58,15
2019/10/21 11:39,rice102-1021-1~7,24.03183408,120.6902566,2.9,1.07,9
2019/10/21 11:41,rice102-1081021-2-1-15,24.03158756,120.6902985,1.58,0.87,15
2019/10/21 11:43,rice102-1081021-2-1-15,24.03158797,120.6902996,2.21,0.78,15
2019/10/21 11:44,rice102-1081021-2-1-15,24.03158844,120.6902995,2.84,1.08,15
2019/10/21 11:46,rice102-1081021-2-1-15,24.0315885,120.6902995,1.09,0.71,15
2019/10/21 11:47,rice102-1081021-2-1-15,24.03158847,120.6902995,3.79,1.33,15
2019/10/21 11:48,rice102-1081021-2-1-15,24.03158992,120.6902991,0,0,15
2019/10/21 11:50,rice102-1081021-2-1-15,24.03158992,120.690299,1.21,0.67,15
2019/10/21 11:51,rice102-1081021-2-1-15,24.03158992,120.690299,1.82,0.83,15
2019/10/21 11:52,rice102-1081021-2-1-15,24.03158992,120.6902991,0,0,15
2019/10/21 11:54,rice102-1081021-2-1-15,24.03159067,120.6902988,1.01,0.69,15
2019/10/21 11:55,rice102-1081021-2-1-15,24.03159067,120.6902987,1.72,0.84,15
2019/10/21 11:56,rice102-1081021-2-1-15,24.03159067,120.6902987,0.51,0.5,15
2019/10/21 11:58,rice102-1081021-2-1-15,24.03159714,120.6903042,1.99,0.81,15
2019/10/21 11:59,rice102-1081021-2-1-15,24.03159578,120.6903052,5.21,1.46,15
2019/10/21 13:16,rice102-1081021-2-31-35,24.03161494,120.6902648,2.66,0.96,5
2019/10/21 13:17,rice102-1081021-2-16-30,24.03159525,120.6903052,3.03,1.06,15
2019/10/21 13:18,rice102-1081021-2-31-35,24.03162289,120.6902795,1.18,0.67,5
2019/10/21 13:20,rice102-1081021-2-16-30,24.03159497,120.6903049,0,0,15
2019/10/21 13:21,rice102-1081021-2-31-35,24.03162603,120.6902858,0,0,5
2019/10/21 13:23,rice102-1081021-2-16-30,24.03159478,120.6903048,3.02,0.82,15
2019/10/21 13:24,rice102-1081021-2-31-35,24.03161778,120.6902879,1.78,0.84,5
2019/10/21 13:26,rice102-1081021-2-16-30,24.03159506,120.6903043,1.83,0.84,15
2019/10/21 13:27,rice102-1081021-2-31-35,24.03161367,120.6902888,1.92,0.79,5
2019/10/21 13:29,rice102-1081021-2-16-30,24.03159486,120.6903038,1.91,0.81,15
2019/10/21 13:31,rice102-1081021-2-16-30,24.03161119,120.6903041,1.01,0.7,15
2019/10/21 13:33,rice102-1081021-2-16-30,24.03160236,120.6903034,1.27,0.67,15
2019/10/21 13:34,rice102-1081021-2-16-30,24.03160258,120.6903026,0,0,15
2019/10/21 13:36,rice102-1081021-2-16-30,24.03160264,120.6903023,1.75,0.83,15
2019/10/21 13:37,rice102-1081021-2-16-30,24.03160278,120.6903021,1.01,0.7,15
2019/10/21 13:39,rice102-1081021-2-16-30,24.03160283,120.6903021,0,0,15
2019/10/21 13:40,rice102-1081021-2-16-30,24.03160281,120.6903021,1.12,0.7,15
2019/10/21 13:42,rice102-1081021-2-16-30,24.03160283,120.6903022,0,0,15
2019/10/21 13:44,rice102-1081021-2-16-30,24.03160678,120.6902604,1.71,0.84,15
2019/10/21 13:45,rice102-1081021-2-16-30,24.03160892,120.6902592,0.58,0.49,15
2019/10/21 13:50,rice102-1081021-3-1-15,24.03168583,120.6902424,2.52,1.12,15
2019/10/21 13:51,rice102-1081021-3-16-30,24.03168667,120.6902427,1.31,0.65,15
2019/10/21 13:51,rice102-1081021-3-31-34,24.03168772,120.690259,5.86,1.59,4
2019/10/21 13:53,rice102-1081021-4-1-15,24.03165828,120.6902197,2.97,1.09,15
2019/10/21 13:53,rice102-1081021-4-31-34,24.03166039,120.6902207,1.72,0.82,4
2019/10/21 13:53,rice102-1081021-4-16-30,24.03165903,120.6902201,0.51,0.5,15
2019/10/21 13:55,rice102-1081021-3-1-15,24.03168328,120.6902441,2.47,0.97,15
2019/10/21 13:58,rice102-1081021-3-16-30,24.03168508,120.6902446,4.21,1.28,15
2019/10/21 13:59,rice102-1081021-3-31-34,24.03168689,120.6902574,2.99,1.03,4
2019/10/21 14:02,rice102-1081021-4-1-15,24.03165831,120.6902197,3.06,1.07,15
2019/10/21 14:02,rice102-1081021-4-31-34,24.03166042,120.6902208,2.62,0.94,4
2019/10/21 14:03,rice102-1081021-4-16-30,24.03165908,120.6902202,3.35,1.21,15
2019/10/21 14:05,rice102-1081021-3-1-15,24.03168128,120.6902397,3.34,1.03,15
2019/10/21 14:07,rice102-1081021-3-16-30,24.03168517,120.6902455,1.99,0.82,15
2019/10/21 14:08,rice102-1081021-3-31-34,24.03168667,120.6902569,1.79,0.81,4
2019/10/21 14:11,rice102-1081021-4-1-15,24.03165833,120.6902198,1.9,0.82,15
2019/10/21 14:12,rice102-1081021-4-16-30,24.03165914,120.6902202,2.98,1.08,15
2019/10/21 14:12,rice102-1081021-4-31-34,24.0316605,120.6902208,1.09,0.69,4
2019/10/21 14:14,rice102-1081021-3-1-15,24.03168144,120.6902395,3.18,0.99,15
2019/10/21 14:16,rice102-1081021-3-16-30,24.03168542,120.6902455,0.8,0.4,15
2019/10/21 14:17,rice102-1081021-3-31-34,24.03167822,120.690266,3.1,0.85,4
2019/10/21 14:20,rice102-1081021-4-1-15,24.03165839,120.6902198,5.02,1.28,15
2019/10/21 14:21,rice102-1081021-4-16-30,24.03165925,120.6902203,4.24,1.01,15
2019/10/21 14:21,rice102-1081021-4-31-34,24.03166053,120.6902208,4.07,1.31,4
2019/10/21 14:23,rice102-1081021-3-1-15,24.03168144,120.6902395,3.85,1.12,15
2019/10/21 14:25,rice102-1081021-3-16-30,24.0316625,120.6902403,2.71,0.88,15
2019/10/21 14:29,rice102-1081021-4-1-15,24.03165842,120.6902198,2.25,1,15
2019/10/21 14:30,rice102-1081021-4-16-30,24.03165925,120.6902203,0.59,0.49,15
2019/10/21 14:31,rice102-1081021-3-1-15,24.03168144,120.6902396,3.91,1.16,15
2019/10/21 14:32,rice102-1081021-3-16-30,24.031663,120.69024,2.71,1.1,15
2019/10/21 14:35,rice102-1081021-4-1-15,24.03165844,120.6902199,1.5,0.58,15
2019/10/21 14:36,rice102-1081021-4-16-30,24.03165944,120.6902203,3.56,1.11,15
2019/10/21 14:37,rice102-1081021-3-1-15,24.03168144,120.6902395,3.01,1.06,15
2019/10/21 14:39,rice102-1081021-3-16-30,24.03167506,120.6902467,3,0.79,15
2019/10/21 14:41,rice102-1081021-4-1-15,24.03165856,120.6902199,3.69,0.96,15
2019/10/21 14:42,rice102-1081021-4-16-30,24.03165961,120.6902204,3.47,1.2,15
2019/10/21 14:43,rice102-1081021-3-1-15,24.03168203,120.6902394,4.46,1.34,15
2019/10/21 14:45,rice102-1081021-3-16-30,24.03167617,120.6902471,1.69,0.82,15
2019/10/21 14:47,rice102-1081021-4-1-15,24.03165856,120.6902199,3,1.06,15
2019/10/21 14:48,rice102-1081021-4-16-30,24.03165969,120.6902204,2.61,0.94,15
2019/10/21 14:49,rice102-1081021-3-1-15,24.03168231,120.6902395,4.45,1.39,15
2019/10/21 14:51,rice102-1081021-3-16-30,24.03167644,120.690247,1.77,0.83,15
2019/10/21 14:53,rice102-1081021-4-1-15,24.03165861,120.6902199,3.22,1.05,15
2019/10/21 14:54,rice102-1081021-4-16-30,24.03165972,120.6902204,1.82,0.82,15
2019/10/21 14:56,rice102-1081021-3-1-15,24.03168228,120.6902395,2.1,0.78,15
2019/10/21 14:57,rice102-1081021-3-16-30,24.03167658,120.6902468,4.34,1.26,15
2019/10/21 15:00,rice102-1081021-4-1-15,24.03165864,120.6902199,6.7,1.49,15
2019/10/21 15:00,rice102-1081021-4-16-30,24.03165972,120.6902205,2.45,0.93,15
2019/10/21 15:02,rice102-1081021-3-1-15,24.03168222,120.6902396,4.79,1.37,15
2019/10/21 15:03,rice102-1081021-3-16-30,24.03167661,120.6902469,2.21,0.74,15
2019/10/21 15:06,rice102-1081021-4-1-15,24.03165864,120.69022,2.9,0.87,15
2019/10/21 15:07,rice102-1081021-4-16-30,24.03165981,120.6902205,2.34,0.96,15
2019/10/21 15:08,rice102-1081021-3-1-15,24.03168225,120.6902396,3.57,1.14,15
2019/10/21 15:09,rice102-1081021-3-16-30,24.03167692,120.6902467,1.92,0.83,15
2019/10/21 15:12,rice102-1081021-4-1-15,24.03165867,120.69022,1.78,0.81,15
2019/10/21 15:13,rice102-1081021-4-16-30,24.03165994,120.6902205,1.38,0.66,15
2019/10/21 15:14,rice102-1081021-3-1-15,24.03168225,120.6902397,2.01,0.75,15
2019/10/21 15:16,rice102-1081021-3-16-30,24.03167722,120.6902458,2.4,0.96,15
2019/10/21 15:18,rice102-1081021-4-1-15,24.03165867,120.69022,3.44,1.05,15
2019/10/21 15:19,rice102-1081021-4-16-30,24.03166019,120.6902206,3.17,1.23,15
2019/10/21 15:20,rice102-1081021-3-1-15,24.03168225,120.6902397,3.59,0.96,15
2019/10/21 15:22,rice102-1081021-3-16-30,24.03168978,120.6902527,2.18,0.96,15
2019/10/21 15:24,rice102-1081021-4-1-15,24.03165892,120.69022,2.93,1.04,15
2019/10/21 15:25,rice102-1081021-4-16-30,24.03166022,120.6902206,3.85,1.1,15
2019/10/21 15:27,rice102-1081021-3-1-15,24.03168233,120.6902397,0.96,0.7,15
2019/10/21 15:28,rice102-1081021-3-16-30,24.03168703,120.6902583,3.14,1.06,15
2019/10/21 15:29,rice102-1081021-5-1-15,24.031724,120.6902367,1.49,0.58,15
2019/10/21 15:29,test-yellow,24.03158133,120.6902744,1.4,0.65,1
2019/10/21 15:30,rice102-1081021-5-16-30,24.03172472,120.6902374,2.08,0.98,15
2019/10/21 15:32,rice102-1081021-4-1-15,24.031659,120.6902201,3.83,1.16,15
2019/10/21 15:33,rice102-1081021-4-16-30,24.03166031,120.6902207,5.38,1.33,15
2019/10/21 15:37,rice102-1081021-5-31-33,24.03173717,120.6902472,3.76,0.93,3
2019/10/21 15:39,rice102-1081021-5-1-15,24.03172403,120.6902367,3,1.14,15
2019/10/21 15:40,rice102-1081021-5-16-30,24.03172472,120.6902375,1.98,0.8,15
2019/10/21 15:44,rice102-1081021-5-31-33,24.03173717,120.6902472,2.8,0.87,3
2019/10/21 15:45,rice102-1081021-5-1-15,24.031724,120.6902368,2.06,0.76,15
2019/10/21 15:46,rice102-1081021-5-16-30,24.03172486,120.6902376,6.1,1.35,15
2019/10/21 15:49,rice102-1081021-5-31-33,24.03173722,120.6902472,3.88,1.13,3
2019/10/21 15:50,rice102-1081021-5-1-15,24.03172403,120.6902368,1.56,0.86,15
2019/10/21 15:50,rice102-1081021-5-16-30,24.03172497,120.6902376,3.01,0.83,15
2019/10/21 15:54,rice102-1081021-5-1-15,24.03172408,120.6902368,0.63,0.48,15
2019/10/21 15:55,rice102-1081021-5-16-30,24.03173831,120.6902474,3.9,1.12,15
2019/10/21 15:57,rice102-1081021-5-1-15,24.03172417,120.6902368,3.58,1.17,15
2019/10/21 15:58,rice102-1081021-5-16-30,24.03173808,120.6902474,0.6,0.49,15
2019/10/21 16:00,rice102-1081021-5-1-15,24.03172419,120.6902368,4.27,1.26,15
2019/10/21 16:01,rice102-1081021-5-16-30,24.03173728,120.6902469,0.71,0.45,15
2019/10/21 16:04,rice102-1081021-5-1-15,24.03172444,120.6902371,5.94,1.4,15
2019/10/21 16:04,rice102-1081021-5-16-30,24.03173725,120.6902469,1.75,0.87,15
2019/10/21 16:07,rice102-1081021-5-1-15,24.03172444,120.6902371,4,1.05,15
2019/10/21 16:07,rice102-1081021-5-16-30,24.03173728,120.6902469,2.88,1.12,15
2019/10/21 16:10,rice102-1081021-5-1-15,24.03172447,120.6902371,0.68,0.47,15
